paper_id,title,status,authors,abstract,doi,year,venue,url,keyword,source_file,source_repos,abstract_quality,format_excluded,scope_excluded,c2,c3,fulltext_flag,c2_and_c3,disposition,advances_to_fulltext,primary_reason,val_reason
d98d3e1b6edc,Introduction to Initial HCI Engineering Design Principles for Business-to-Consumer Electronic Commerce,missing_pdf,"Long, J. (1); Cummaford, S. (2); Stork, A. (3)",This chapter introduces HCI-EDPs for the domain of business-to-consumer electronic commerce. The introduction comprises: a conception of declarative and procedural HCI-EDPs; a class-first strategy for developing such principles; a method for operationalising the 'class-first' strategy; and the identification of class design problems. This chapter constitutes the basis for the following chapter on the development of initial HCI-EDPs to support the more effective design of interactive business-to-consumer electronic commerce systems.,10.1007/978-3-031-79215-1_7,,Toward Engineering Design Principles for HCI. Synthesis Lectures on Human-Centered Informatics,,Design principles,design_principles.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Introduces a conception of declarative and procedural HCI-EDPs and a class-first strategy, indicating it defines and categorizes the design-principle construct, satisfying C2 and likely C3.","This is an empirical comparative study applying Mayer's multimedia design principles to evaluate electronic courses, not a paper whose topic is synthesizing or defining design knowledge constructs."
2d47b6d1002a,A framework for constructive design rationale,missing_pdf,"Kannengiesser, Udo (1, 2); Gero, John S. (3, 4)","This paper proposes a framework for describing design rationale as a constructive notion rather than a fixed record of design reasoning. The framework is based on two views: an instance-based view of design rationale as an ordered set of decisions, and a state-space view of design rationale as a space of solution alternatives. The two views are connected with each other using the function-behaviour-structure (FBS) ontology. Constructive design rationale is defined and categorised based on reformulations of the function, behaviour or structure of the rationale. The drivers of the different reformulations are represented in the situated FBS framework.",10.1007/978-94-007-0510-4_8,2011,Design Computing and Cognition '10,,Design rationale,design_rationale.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Proposes a framework that defines and categorizes design rationale as a construct based on the FBS ontology, satisfying both C2 and C3.","Here 'design rationale' refers to chemical/molecular design justification, and the contribution is a materials/chemistry application rather than advancing understanding of design knowledge as a topic."
acbc78e3036a,Argumentation-based design rationale: what use at what cost?,missing_pdf,"Buckingham Shum, S. (1); Hammond, N. (1)","A design rationale (DR) is a representation of the reasoning behind the design of an artifact. In recent years, the use of semiformal notations for structuring arguments about design decisions has attracted much interest within the human-computer interaction and software engineering communities, leading to a number of DR notations and support environments. This paper examines two foundational claims made by argumentation-based DR approaches: that expressing DR as argumentation is useful, and that designers can use such notations. The conceptual and empirical basis for these claims is examined, firstly by surveying relevant literature on the use of argumentation in non-design contexts (from which current DR efforts draw much inspiration), and secondly, by surveying DR work. Evidence is classified according to the research contribution it makes, the kind of data on which claims are based (anecdotal or experimental), the extent to which the claims made are substantiated, and whether or not the users of the approach were also the researchers.",10.1006/ijhc.1994.1029,,International Journal of Human-Computer Studies,,Design rationale,design_rationale.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Examines foundational claims of argumentation-based design rationale, defines DR and synthesizes the conceptual/empirical basis across notations, satisfying C2 and likely C3.","Focuses on computational data and models for nanotechnology safety assessment, so any design-related language is incidental rather than a study of design knowledge."
e875047efc35,Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools,missing_pdf,"Gruber, T. (1); Baudin, C.; Boose, J.; Weber, J.","This paper introduces the problem of acquiring design rationale knowledge from humans for later reuse. The design of tools for design rationale capture reveals several fundamental issues for knowledge acquisition, such as the relationships among formality and expressiveness of representations, and kinds of automated support for elicitation and analysis of knowledge. This paper sets the background for discussion by identifying dimensions of a design space for design rationale tools.",,,Machine Learning. Proceedings of the Eighth International Workshop on Machine Learning (ML91),,Design rationale,design_rationale.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Examines design rationale as a knowledge construct and defines a design space for capture tools, plausibly satisfying C2/C3 with definitional framing of design rationale knowledge.","Focuses on constructing a psychological design rationale from empirical observations, making design rationale central, but the abstract does not clearly show a literature synthesis or explicit definition and thus merits full-text screening."
0c97b40952ed,Design rationale knowledge management: A survey,missing_pdf,"Yue, Gaofeng (1); Liu, Jihong (2); Hou, Yongzhu (2)","Design rationale is an explicit expression of the reasons behind decision making when designing an artifact. Despite its potential wide usage recognized by researchers and practitioners, it is still hard to be captured in practice. Most of research considered design rationale as a kind of tool from the scientific and engineering view and ignored humanity factor from the management view. From the perspective of knowledge management, we provide an introduction to the definition, acquisition, representation, integration, application of design rationale in this paper. We conclude with a discussion about the potential causes why the design rationale is hard to capture. © Springer Nature Switzerland AG 2018.",10.1007/978-3-030-00560-3_33,2018,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,Design rationale,design_rationale.csv,engineering_village|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"A survey that introduces the definition, acquisition, and representation of design rationale from prior work, synthesizing the construct (C2) and providing/adapting its definition (C3).","The contribution is a product-scheme group decision-making method using feature vectors and fuzzy evaluation based on design rationale, so it advances a decision method rather than understanding design knowledge itself."
24bfa2182839,Designing claims for reuse in interactive systems design,missing_pdf,"Sutcliffe, A.G. (1); Carroll, J.M.","Claims have been proposed as a means of expressing HCI knowledge that is associated with a specific artifact and usage context. Claims describe design trade-offs and record HCI knowledge related to a specific design, or artifact, as psychological design rationale. Claims are created in the task-artifact cycle of interactive design and evaluation. Usability evaluation establishes a claim for a specific usage context, but this can restrict subsequent reuse of claims-related knowledge. To widen the scope of reuse the knowledge contained within claims and their associated artifacts has to be classified and generalized. To address this problem a schema and method for classifying claims is introduced. The schema elaborates the description of HCI knowledge in claims and enables reuse by describing the assumptions and dependencies upon which a claim rests. Methods for generalising claims and discovering new claims from existing claims and artifacts were investigated. A factoring method for evolving child claims from parent claims and their usage scenarios is described. This employs a walkthrough technique based on Norman's model of action with questions directed at the contributions a claim makes to usability at different stages in interaction. Factoring promotes evolution of child claims that either address different aspects of task support in the same domain as the parent claim, or development of more general child claims for user-interface design.",10.1006/ijhc.1999.0245,,International Journal of Human-Computer Studies,,Design rationale,design_rationale.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Treats claims as a means of expressing/classifying HCI design knowledge and design rationale, defining the construct and its reuse, satisfying C2 and likely C3.","This paper focuses on recording and using design process records/design rationale to support software modification, suggesting design knowledge is central, but the abstract does not clearly show a literature synthesis or explicit definition."
a60240423604,"Reviewing the state-of-the-art design rationale definitions, representations and capabilities",missing_pdf,"Sagoo, J. (1); Tiwari, A. (1); Alcock, J. (1)","This paper aims to identify how researchers have defined the concept of design rationale, report on the state-of-the-art design rationale representations and categorise the capabilities that design rationale currently has to offer. To guide this review of the literature, three research questions have been posed each addressing the specified aims of this paper. Design rationale is inherently linked to the explanation of a set of reasons or a logical basis for a course of action in the generic context of design. New methods for representing design rationale have been developed since year 2000, many extending the seminal issue-based information system method. There are 13 categories of design rationale capabilities that have been identified in this review.",10.1504/IJDE.2014.062377,,International Journal of Design Engineering,,Design rationale,design_rationale.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Explicitly reviews how researchers define design rationale and categorizes its representations and capabilities from prior literature, satisfying both C2 and C3.","This is explicitly a literature review that identifies definitions, reviews representations, and categorizes capabilities of design rationale, and it also states a definition of the concept in the abstract."
19c286f4e44f,Scientific design rationale,missing_pdf,"Haynes, Steven R. (1, 2); Bach, Paula M. (1); Carroll, John M. (1)","Design rationale should be regarded both as a tool for the practice of design, and as a method to enable the science of design. Design rationale answers questions about why a given design takes the form that it does. Answers to these why questions represent a significant portion of the knowledge generated from design research. This knowledge, along with that from empirical studies of designs in use, contributes to what Simon called the sciences of the artificial. Most research on the nature and use of design rationale has been analytic or theoretical. In this article, we describe an empirical study of the roles that design rationale can play in the conduct of design research. We report results from an interview study with 16 design researchers investigating how they construe and carry out design as research. The results include an integrated framework of the affordances design rationale can contribute to design research. The framework and supporting qualitative data provide insight into how design rationale might be more effectively leveraged as a first-class methodology for research into the creation and use of artifacts. Copyright © 2008 Cambridge University Press.",10.1017/S0890060408000243,2008,"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM",,Design rationale,design_rationale.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Treats design rationale as the object of study, discussing it as knowledge from design research and likely defining it, satisfying C2 and plausibly C3.","Focuses on design rationale as a knowledge-generating concept and reports empirical work, but the abstract does not clearly show a synthesis from prior literature or an explicit definition, so full text is needed."
6d339b25d458,Shared Mental Models for Collaborative Mechanical Design in Mechanical Engineering,missing_pdf,Junmin Du (1),"Collaborative mechanical design in mechanical engineering means the collaborative design for mechanical engineering or mechanical product. Collaborative mechanical design is the process in which actors from different disciplines share their knowledge about the mechanical product design process and content. Shared mental models are considered to facilitate the creation of shared understanding among actors, which is critical for collaborative mechanical design. After a review of shared mental models, we discuss the shared mental models in design. We propose shared design mental models(SDMM) as the core component of shared mental models from a design perspective, which is about design rationale of collaborative design. Design thinking process model(DTPM) has been proposed to represent SDMM.",10.4028/www.scientific.net/AMR.644.378,,Advanced Materials Research,,Design rationale,design_rationale.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Reviews shared mental models and proposes its own construct (shared design mental models) for collaborative design, indicating synthesis and an original definition.","It reviews shared mental models and discusses them in design before proposing shared design mental models, indicating synthesis/categorization of a design-related knowledge construct, but the abstract does not clearly provide an explicit adapted or original definition."
5a2a6b8628c4,A Design-Driven Epistemology for Organization Design,missing_pdf,R. Magalhães,"It is argued that the epistemological foundations of organization design can be built on a dual theoretical base: design-as-practice and design-as-meaning. The first is founded upon practice as part of current sociological theory applied to organizations (Schatzki, 2001; Nicolini, 2012) and the second is based on design theory (Krippendorff, 2006). If designing is defined as ‘to create meaning’ and if the symbolic action of managers plays a central role in the social construction of organizational reality, then meaning becomes a central concern for organization designing. On the other hand, while asserting that practice provides an ontological foundation for the artefacts which constitute the organization’s design, practice theory does not contain the mechanisms of intentionality and direction required by managerial action. The chapter ends with a broad interpretation of Davidson’s (2001) three types of knowledge—subjective, objective, and intersubjective—in terms of three broad groups of meanings found in organizations: managerially generated intended meanings, organizationally generated emergent meanings, and stakeholder generated perceived meanings.",,2020,,https://www.semanticscholar.org/paper/2dc5cd0505fff69e98c7822b6bb0e4201112328e,Design theory,design_theory.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Builds an epistemological foundation for organization design drawing on design-as-practice and design-as-meaning, synthesizing and defining design constructs from prior theory.","The abstract explicitly proposes an epistemological foundation for organization design and defines designing as 'to create meaning,' which satisfies C3 but does not indicate a synthesis or categorization of design-knowledge constructs from prior work."
f652405808cb,A Theory of Decision Support System Design for User Calibration,missing_pdf,"Kasper, George M. (1)","A theory is proposed for designing decision support systems (DSS) so that the confidence a decision maker has in a decision made using the aid equals the quality of that decision. The DSS design theory for user calibration prescribes properties of a DSS needed for users to achieve perfect calibration. Relevant calibration, decision making, and DSS literatures are synthesized; and related behavioral theories are borrowed to identify the properties of expressiveness, visibility, and inquirability as requisite components of the DSS design theory for user calibration.",10.1287/isre.7.2.215,1996,Information Systems Research,,Design theory,design_theory.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Proposes a DSS design theory synthesizing relevant literatures and prescribing requisite properties, defining the construct for user calibration, satisfying C2 and C3.","The paper synthesizes calibration, decision-making, and DSS literatures to propose a DSS design theory with specified properties, so it appears to study design-knowledge constructs from prior work, but the abstract does not clearly state an explicit definition of design knowledge or related constructs."
b3376ed9ed88,A view of design theory and methodology from the standpoint of design freedom,missing_pdf,"Wood, William H. (1)","While significant progress has been made in design theory and methodology research, no unifying theories have resulted. This paper proposes a preliminary definition of design freedom and uses it as a frame of reference for relating various design theories and methods. This exercise produces two main findings: first, that design freedom is a central concept to most design theories, and second that few design methods deal explicitly with design freedom. A design process model that explicitly includes design freedom is proposed as a unifying framework for design theory and methodology. Copyright © 2001 by ASME.",10.1115/DETC2001/DTM-21717,2001,Proceedings of the ASME Design Engineering Technical Conference,,Design theory,design_theory.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Relates various design theories/methods via a proposed concept and provides its own preliminary definition of design freedom, satisfying both C2 and C3.","The abstract clearly proposes a preliminary definition of 'design freedom' and uses it to relate design theories and methods, satisfying C3, but it does not primarily present a synthesis or categorization from prior bodies of work sufficient for C2."
d0542b397a2a,An ontological foundation for information systems design theory,missing_pdf,"Wand, Y. (1)","Methodologies and techniques for systems analysis and design are based on practice and experience rather than being anchored in a theory. This work suggests that a conceptual foundation for systems design can be based on ontological concepts. An information system is viewed as a representation of a real world system. The process of development is a transformation from user perceptions of the real system into a working information system. For the information system to be a `good' representation, there must exist some invariants of the transformation that will capture the essence of the real system. It is proposed that the basic invariants are states that describe the statics and laws that represent the dynamics of the system. This approach leads to some observations regarding the roles of data and software and the meaning of decomposition, module independence and abstract data types. Some suggestions are made as to the process of systems analysis.",,,Office Information Systems: The Design Process. Proceedings of the IFIP WG 8.4 Working Conference,,Design theory,design_theory.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Proposes an ontological foundation/theory for information systems design, defining a conceptual framework for design as its topic, plausibly satisfying C2 and C3.","The paper proposes an ontological conceptual foundation for systems design theory and explicitly frames what information systems design should be based on, providing a definitional/theoretical account rather than a literature synthesis."
1e3836bc80cb,Business Intelligence Conceptual Model,missing_pdf,"Glancy, F.H. (1); Yadav, S.B. (2)","A business intelligence conceptual model (BISCOM) is proposed as a process-focused design theory for developing, understanding, and evaluating business intelligence (BI) systems. Previous work has concentrated on subsets of the BI systems, use of BI tools, and specific business functional area requirements. BISCOM provides a unified and comprehensive design theory that integrates and synthesizes existing research. It ex- tends existing research by proposing functionality that does not currently exist in BI systems. The BISCOM is validated through descriptive methods that demonstrate the model utility and through prototype creation to demonstrate the need for BISCOM.",10.4018/jbir.2011040104,,International Journal of Business Intelligence Research,,Design theory,design_theory.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Proposes a BI conceptual model as a design theory that integrates and synthesizes existing research, suggesting synthesis (C2) and a definitional contribution (C3) warranting full-text review.","This is a technical microwave filter design paper whose contribution is an engineered component and resonance method, not an advance in understanding design knowledge."
8abe5ed83bac,"DESIGN PROCESS: FRAMES, METAPHORS, AND GAMES.",missing_pdf,"Lanzara, Giovan Francesco (1)","A perspective on the design process is here presented and discussed emphasizing design as a problem-setting activity. It is argued that the functional analysis and the problem-solving models of design do not give account of some of the most crucial aspects of a designer's work. Design is here considered to be a process of creative inquiry taking place through transactions and conversations among multiple social actors in cooperative or competitive situations. Cognitive activities such as framing, evoking, metaphor-making, and behavioral strategies such as bargaining, concerting, reconciling, transacting are shown to be relevant to a sound design theory and practice.",,1983,,,Design theory,design_theory.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Presents and discusses a perspective on the design process as problem-setting, framing design knowledge as the topic and offering its own conceptualization; flagged to confirm synthesis/definition in full text.","This appears to be a conceptual/theoretical discussion of design as problem-setting involving frames, metaphors, and games, but the abstract does not clearly show a synthesis from prior literature or an explicit definition, so full text is needed."
f0eab2f851e8,Design science−the need for a scientific basis for engineering design methodology,missing_pdf,"Beitz, W. (1)","The terminology associated with engineering design and its conceptual basis varies. Frequently used expressions are design science, design methodology, design theory, scientific design and science of design. There are some overlaps and no really distinctive borders between these terms and their meanings. Hubka and Eder (1992) were instrumental in introducing 'design science' as a generic term to describe the contents and knowledge of the scientific background for design methodology (design theory, scientific design, science of design). Here, the goals, fundamentals, historical development and future role of design science are outlined.",10.1080/09544829408907878,,Journal of Engineering Design,,Design theory,design_theory.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Explicitly examines and disambiguates terminology like design science, design methodology, and design theory from prior work, satisfying C2 and likely providing definitions.","The paper appears to analyze and clarify overlapping terms such as design science, design methodology, design theory, and science of design, indicating a synthesis/characterization of design-knowledge constructs, but the truncated abstract does not clearly confirm an explicit definition by the authors."
0a130c0971e9,Feedforward as an essential active principle of engagement in computer games,missing_pdf,"Swan, Richard H. (1)","Learner engagement is important for learning, yet the question of how to design engaging learning experiences still lingers. One of the facets of computer games is that they tend to be engaging. In addition, they are designed experiences. By examining computer games as examples of the design of engaging experiences through the lens of design theory, it may be possible to extract more fundamental principles for the design of engagement. Such principles could inform the design of serious games and other learning experiences. This chapter uses Vincenti's fundamental design concept of operational principle to identify the core components and active principle that underlie the design of engagement in games. The chapter also introduces the concept of feedforward to describe the continual elicitation of anticipatory cognition and behavior by players/learners. This feedforward effect in the context of player/learner agency is essential to the active principle of engagement in computer games. © 2010, IGI Global.",10.4018/978-1-61520-717-6.ch005,2010,Gaming and Cognition: Theories and Practice from the Learning Sciences,,Design theory,design_theory.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Uses design theory (Vincenti's operational principle) to extract fundamental design principles for engagement, examining design-knowledge constructs as its topic and applying a defined design concept.","This chapter appears to extract engagement principles from computer games through a design-theory lens, making design principles central, but the abstract does not clearly confirm a literature synthesis or an explicit definition, so full text is needed."
6cf8e8b74543,On the pattern of reasoning in innovative design,missing_pdf,"Roozenburg, N.F.M. (1)","Simulating the design process of artefacts by computers requires the modelling of design reasoning in a logical formalism. Much of the reasoning in design is plausible reasoning, in particular the reasoning towards tentative solutions for design problems. Many authors see in Peirce's `abduction' the characteristic pattern of reasoning for this crucial step in design. But, Peirce subsumes two different patterns under the name `abduction': explanatory abduction and innovative abduction. What is usually understood by `abduction' in the context of design theory and knowledge-based design systems, appears to be explanatory abduction. However, the reasoning towards new solutions for design problems follows the pattern of Peirce's innovative abduction. So, automating design requires the modelling of innovative abduction. But is that possible?",10.1016/S0142-694X(05)80002-X,,Design Studies,,Design theory,design_theory.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Analyzes patterns of reasoning in design theory and distinguishes/defines forms of abduction in design, engaging with design knowledge constructs definitionally.","This paper proposes an experiment-design-theory method for estimating semiconductor device parameters, so the main contribution is a measurement/optimization technique rather than understanding design knowledge."
7fb79f6d2f73,"PEDAGOGICAL DESIGN: CONCEPT, PRINCIPLES, MODELS",missing_pdf,G.М. Ussainova; V. I. Kazarenkov,"The article describes the issues of developing the learning process through digital technologies. The concept of"" pedagogical design"" is analyzed, the definitions given to this term are differentiated, and the basic principles are described. Several samples of foreign models necessary for the development of pedagogical design are given. In particular, the specific features and effectiveness of the ADDIE model in education are analyzed. A model of pedagogical design of a course consisting of 4 modules based on the ADDIE model is shown. Also, the pedagogical designer classifies the tasks to be solved and defines them. Reigeluth identifies three main characteristics that meet all the principles of pedagogical design theory. In the article, the concept of pedagogical design is considered, first of all, the creative activity of a teacher in creating, transforming and accompanying an information and educational environment in which the student is convenient to develop his psychological individual characteristics and achieve high results. And, secondly, this is the direction of pedagogical science associated with the study and development of strategies, learning scenarios and the creation of conditions for managing educational events with the help of various tools that ensure the mandatory achievement of the set goal with successful training. The article presents the structure and content of pedagogical design in the course of training from the author's point of view.",,2023,"МАТЕМАТИКАНЫ, ФИЗИКАНЫ ЖӘНЕ ИНФОРМАТИКАНЫ ОҚЫТУДЫҢ ӨЗЕКТІ МӘСЕЛЕЛЕРІ",https://www.semanticscholar.org/paper/1a8fe4b63d8b32fd0df817839f391b3a8d909fb4,Design theory,design_theory.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Analyzes the concept of pedagogical design, differentiates definitions, and describes principles/models, satisfying C2 and likely C3; flagged to confirm definitional adaptation.","The article analyzes and differentiates definitions of pedagogical design, describes principles, reviews models, and presents its own model, so it clearly synthesizes and defines design-related constructs."
f0dd2d28f3d2,Research methods for design theory,missing_pdf,"Tate, Derrick (1); Nordlund, Mats (2)","This paper is about the development of design theory, about how research in design theory is-and should be-done. Important works in design theory since 1850 are identified. The current state of design as a pre-paradigm science is explained, motivating the need for a unifying view of design. Given the state of the field, a framework for design theory is presented, and a research process model is proposed as a scientific way of doing research in design theory. These are discussed in light of modern views in the philosophy of science and their criteria for theory evaluation and scientific progress. Research in design can be treated in a scientific manner, but this must be done from a sophisticated view of scientific practice, one with the proper criteria for evaluating progress: at the level of the research program. © 2001 American Society of Mechanical Engineers (ASME). All rights reserved.",10.1115/DETC2001/DTM-21694,2001,Proceedings of the ASME Design Engineering Technical Conference,,Design theory,design_theory.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Reviews important works in design theory and proposes a unifying framework and research process model, synthesizing and defining design-theory constructs from prior literature.","The paper identifies important works and presents a framework and research process model for design theory, indicating synthesis of prior literature, but the abstract does not clearly state an explicit definition of design knowledge-related constructs."
8c5a51d3193f,Some basic concepts in modern design theory,missing_pdf,Xie Youbai (1),"In the long march of development of design theories, many terms have been coined for explaining their new ideas. Some times one term is used by different authors with different definitions or different means, say concepts. Other times different terms are used by different authors with the same mean or concept. It is rational and necessary for the modern design theory in the way of its growth to examine the definitions, means and concepts of all these terms. In considering the character of global economy and the change in manufacturing, some new definitions, means and concepts have been given to the terms for working with the theory and related methodology, and form a base of the development of the theory. The purpose of the paper is to summarize existed results and call further study on the definitions, means and concepts of such terms to match the state-of-the-art requirements. Insufficient in precision use of a term will occasionally lead to a different result in theoretical research. The concepts of performance, function, quality, constrain, requirements, features, requirement driving, state etc. studied and used previously in the modern design theory are collected and discussed.",10.3901/JME.2007.11.007,,Chinese Journal of Mechanical Engineering,,Design theory,design_theory.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Explicitly examines and synthesizes definitions, terms, and concepts in modern design theory and proposes new definitions, satisfying C2 and C3.","The contribution is a theory-based framework for studying coordination effects of mobile ICT in organizations, which is outside the review's focus on design knowledge as the object of study."
6ecb18a5b139,TO THE PROBLEM OF FORMING THE CATEGORIAL AND CONCEPTUAL APPARATUS OF THE COURSE “HISTORY AND METHODOLOGY OF DESIGN DESIGN”,missing_pdf,N. Aganina; D. D.Filonenko,"The relevance of the study is due to the inevitable obsolescence of fixed concepts and categories of design theory that make up the theoretical foundation of the master's course “History and Methodology of Design”, which is associated with the closeness of the resulting categorical-conceptual systems. 
The aim of the study is to create a dynamic structure of concepts and design categories that form the categorical-conceptual apparatus of the course. 
As a methodological basis of the study, a cultural approach is used that allows one to ""practically implement a systematic view"" on a design that is in the process of constant development and updating. In the course of work, the following research methods are used: problem statement, definition and systematization of concepts and categories, comparative method, historical and cultural analysis. 
As a result of the study, the authors of the article propose to consider the system of concepts and categories of the course in the form of a “network” formed around the concept of “design culture”, the content of which is revealed using the category of “proektnost”. The proposed structure allows us to preserve the fundamental plurality of interpretations of the concept of design and justify the methodological pluralism of design practice.",,2020,,https://www.semanticscholar.org/paper/7d824a6668b58b3a5799c88bdd089a659751a214,Design theory,design_theory.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Aims to construct a dynamic structure of design concepts and categories forming a categorical-conceptual apparatus, which both synthesizes and defines design-knowledge constructs.","The paper aims to create a dynamic structure of design concepts and categories for a methodology course, which suggests categorization/synthesis of design-theory constructs, but the abstract does not clearly state an explicit definition or adaptation of a design-knowledge construct."
554b27236356,Technique Innovation,missing_pdf,D. Harhoff; K. R. Lakhani,"This chapter contains sections titled: Defining Technique Innovation, User Innovation Literature Dealing with the Development of Novel Techniques, A Framework of Technique Innovation and Product Innovation, A Case of Technique Innovation Following Product Innovation: Impressionist Painters, A Case of Equipment Innovation Following Technique Innovation: The Development of Anesthetic Treatment, Main Case Study: Development of Whitewater Kayaking Technique and Equipment, A Description of Development Phases in the Whitewater Kayaking Industry, Discussion of Development Scenarios and Relevance, Discussion of Economic Importance of Technique Innovation, Discussion of Implications for Industry Evolution and Design Theory, Implications for Further Research on Design and Industry Evolution, Conclusion, References",,2016,,,Design theory,design_theory.csv,ieee,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Proposes a framework of technique innovation and defines technique innovation drawing on user innovation literature, plausibly satisfying C2/C3 but needs full text to confirm.","This chapter explicitly includes defining technique innovation and presenting a framework relating technique and product innovation, indicating both definitional treatment and synthesis/categorization of related constructs."
27dca069171d,"The Bridge Between Theory and Practice is Not More Theory: 
Replacing “Prescriptive Instructional Design Theory” with “Recommendation”",missing_pdf,Elizabeth Brott,"A deep-rooted tradition in instructional design (ID) claims the production of “prescriptive instructional design theory” for practitioners as a major goal for scholarship. Against that tradition, this paper argues it was a mistake to conceive of ID scholarship’s most action-oriented knowledge products as “theories.” For one, it puts unnecessary distance between them and their intended practitioner users. As an alternative: this paper argues that ID can, like medicine, honor a generalized “recommendation” layer between theory and practice. A second consequence of the same misguided tradition threatens the long-term success of ID’s research agenda: ID scholars may erroneously proceed as if recommendations for practitioners are built, challenged, and justified in the same manner as standard scientific theories – and so fail, in multiple ways, to produce meaningful practitioner-facing knowledge products. The discussion should concern both ID scholars and the practitioners who wish to be discerning consumers of practitioner-facing ID scholarship.",,2025,Journal of Applied Instructional Design,https://www.semanticscholar.org/paper/82c3aa4120cb651552030734d4db78c9cbeb4abf,Design theory,design_theory.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Critically examines and redefines 'prescriptive instructional design theory' as 'recommendation', synthesizing and proposing definitions of design-knowledge constructs from prior scholarship.","The paper explicitly argues for replacing one instructional design knowledge construct ('prescriptive instructional design theory') with another ('recommendation'), thereby clearly adapting and redefining a related construct, but it is not presented as a synthesis from prior literature."
057bbf472430,Toward an Integrated Theory of Task Design,missing_pdf,"Griffin, R. W.; Daft, R. L.","Study of individual tasks in organizational settings has long been of interest to organizational scientists. Frequently subsumed under the labels of 'task' or 'job' design, theory and research in the area has attempted to describe strategies for changing or refining jobs so as to enhance such organizationally relevant criterion variables as performance, motivation, satisfaction, absenteeism, and so forth. At present, the study of task design lacks a clear and demonstrable focus. The reasons relate to controversies and contradictions surrounding the dominant models and theories in the area. In an effort to reestablish focus and direction, the author proposes an integrated theory of task design which is viewed as a natural extension of existing models. After a brief review of the literature, several emerging questions and issues about the current viewpoints are explicated and discussed. The integrated theory is presented and its major concepts are identified and defined. The boundaries of the theory are delineated, system state dynamics are summarized and the nomological network among three central concepts of the theory is discussed. Each broad category of related variables is then introduced and appropriate interrelationships noted. The major elements of the theory are summarized as propositional statements and an overview of implications for future theory and research concludes the presentation.",,Apr 1986,,,Design theory,design_theory.csv,engineering_village,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Synthesizes dominant models/theories of task design and works toward an integrated theory, treating design theory constructs as the topic and likely offering definitions.","This appears to describe case studies aimed at documenting procedures and basic design theory, but the abstract is too limited to confirm a synthesis or explicit definition without full text."
